"Producto","Producto_Instancia","Nombre","Nombre_Instancia","Repositorio","Componentes_Relacionados","Topic","Librería","Versionada","Tiene Replica","Flujo_IC","Tipo Componente","Tipo Servicio","Tecnología","País","Ubicación","IP Nodos PRD","Nombre Servidor","IP NAT","Listener ","IP F5 PRD","Puerto","Prioridad Migración","Fecha Modificación","Modificado Por"
"Por_Definir","Por_Definir","GMG.TarjetaMonge.FacturaElectronica","GMG.TarjetaMonge.FacturaElectronica_","0","","","","","","","Backend","","","","VLan2","10.1.3.11/10.1.3.12","REG01WS048/REG01WS049","",""," 10.1.3.5","7096","","12/12/2025",""
"Por_Definir","Por_Definir","GMG.TarjetaMonge.FacturaElectronica","GMG.TarjetaMonge.FacturaElectronica_","0","","","","","","","Backend","","","","VLan2","10.1.3.11/10.1.3.12","REG01WS048/REG01WS049","",""," 10.1.3.5","7096","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.TarjetaMonge.Transaccion","Gmg.TarjetaMonge.Transaccion_CRI","GMG-TarjetaMonge-Transaccion-CRI_APP","","","","","","","Backend","","","CRI","Vlan2","10.1.0.130/10.1.0.131","REG01WS039/REG01WS040","",""," 10.1.0.132","9091","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.TarjetaMonge.Transaccion","Gmg.TarjetaMonge.Transaccion_HND","GMG-TarjetaMonge-Transaccion-HND_APP","","","","","","","Backend","","","HND","Vlan2","10.1.0.130/10.1.0.131","REG01WS039/REG01WS040","",""," 10.1.0.132","8091","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.TarjetaMonge.Transaccion","Gmg.TarjetaMonge.Transaccion_REG","0","","","","","","","Backend","","","REG","Vlan2","10.1.0.71/10.1.0.72","REG01WB019/REG01WB020","",""," 10.1.0.70","8094","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.Tarjetas","Gmg.Tarjetas_","GMG-ProcesarTarjetas_APP","","Contenedor","","","","","Backend","","","","","","GMGCR05605","","","","","","30/12/2025","Jose Quirós"
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Consulta","Gmg.UtilityPayments.Service.Consulta_REG","","","","","","","","Backend","","","REG","Vlan2","10.1.10.40/10.1.10.41/10.1.10.42","REG01WS011/REG01WS012/REG01WS013","","","10.1.1.22","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Consulta","Gmg.UtilityPayments.Service.Consulta_GTM","","","","","","","","Backend","","","GTM","VLan2","10.1.2.241/10.1.10.24","GTM01WS001/GTM01WS002","","","10.1.2.240","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Pago","Gmg.UtilityPayments.Service.Pago_REG","","","","","","","","Backend","","","REG","Vlan2","10.1.10.40/10.1.10.41/10.1.10.42","REG01WS011/REG01WS012/REG01WS013","","","10.1.1.22","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Pago","Gmg.UtilityPayments.Service.Pago_GTM","","","","","","","","Backend","","","GTM","VLan2","10.1.2.241/10.1.10.24","GTM01WS001/GTM01WS002","","","10.1.2.240","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Reversion","Gmg.UtilityPayments.Service.Reversion_REG","","","","","","","","Backend","","","REG","Vlan2","10.1.10.40/10.1.10.41/10.1.10.42","REG01WS011/REG01WS012/REG01WS013","","","10.1.1.22","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Service.Reversion","Gmg.UtilityPayments.Service.Reversion_GTM","","","","","","","","Backend","","","GTM","VLan2","10.1.2.241/10.1.10.24","GTM01WS001/GTM01WS002","","","10.1.2.240","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Services","Gmg.UtilityPayments.Services_REG","","","","","","","","Backend","","","REG","Vlan2","10.1.10.40/10.1.10.41/10.1.10.42","REG01WS011/REG01WS012/REG01WS013","","","10.1.1.22","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.UtilityPayments.Services","Gmg.UtilityPayments.Services_GTM","","","","","","","","Backend","","","GTM","VLan2","10.1.2.241/10.1.10.24","GTM01WS001/GTM01WS002","","","10.1.2.240","84","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.VisitasWIFI.Service","Gmg.VisitasWIFI.Service_REG","","","","","","","","Backend","","","REG","Vlan2","10.1.3.19/10.1.3.20","REG01WS031/REG01WS032","172.16.20.144","","10.1.3.18","8559","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.Vista360.FrontEnd","Gmg.Vista360.FrontEnd_REG","","","","","","","","Backend","","","REG","DMZ","172.16.20.62/172.16.20.63","REG01WB036/REG01WB037","N/A","","172.16.20.64","8092","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg.Vista360.Services","Gmg.Vista360.Services_REG","","","","","","","","Backend","","","REG","DMZ","172.16.20.62/172.16.20.63","REG01WB036/REG01WB037","N/A","","172.16.20.64","8089","","12/12/2025",""
"Por_Definir","Por_Definir","Gmg_Adquirente_Rtc_APP","Gmg_Adquirente_Rtc_APP_CRI","GMG-Adquirente-RTC_APP","","","","","","","Backend","","","CRI","VLan2","10.1.2.101/10.1.2.102","REG01AP082/REG01AP083","","","10.1.2.104","6111","","30/12/2025","Jose Quirós"
"Rapigarantias","Rapigarantias","Gmg.Rapigarantias.FrontEnd.Web","Gmg.Rapigarantias.FrontEnd.Web_HND","","","","","","","","Backend","","","HND","Vlan2","10.1.0.196/10.1.0.197","HND01WB001/HND01WB002","","","10.1.0.195","80/ 808","","12/12/2025",""
"Rapigarantias","Rapigarantias","Gmg.Rapigarantias.Services.Cotizacion","Gmg.Rapigarantias.Services.Cotizacion_HND","","","","","","","","Backend","","","HND","Vlan2","10.1.0.199/10.1.0.200","HND01WS001/HND01WS002","","","10.1.0.198","85/ 810","","12/12/2025",""
"Rapigarantias","Rapigarantias","Gmg.Rapigarantias.Services.Devolucion","Gmg.Rapigarantias.Services.Devolucion_HND","","","","","","","","Backend","","","HND","Vlan2","10.1.0.199/10.1.0.200","HND01WS001/HND01WS002","","","10.1.0.198","85/ 810","","12/12/2025",""
"Rapigarantias","Rapigarantias","Gmg.Rapigarantias.Services.Facturacion","Gmg.Rapigarantias.Services.Facturacion_HND","","","","","","","","Backend","","","HND","Vlan2","10.1.0.199/10.1.0.200","HND01WS001/HND01WS002","","","10.1.0.198","85/ 810","","12/12/2025",""
"Rapigarantias","Rapigarantias","Gmg.Rapigarantias.Services.Utils","Gmg.Rapigarantias.Services.Utils_HND","","","","","","","","Backend","","","HND","Vlan2","10.1.0.199/10.1.0.200","HND01WS001/HND01WS002","","","10.1.0.198","85/ 810","","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Caja.Service","Gmg.Rapiweb.Caja.Service_CRI","GMG-RapiwebCaja-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto Inventario CEDI","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Cliente.Service","Gmg.Rapiweb.Cliente.Service_CRI","GMG-RapiwebCliente-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Cotizacion.Service","Gmg.Rapiweb.Cotizacion.Service_CRI","GMG-RapiwebCotizacion-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto Inventario CEDI","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Descuento.Service","Gmg.Rapiweb.Descuento.Service_CRI","GMG-RapiwebDescuento-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Inventario.Service","Gmg.Rapiweb.Inventario.Service_CRI","GMG-RapiwebInventario-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto Inventario CEDI","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Parametro.Service","Gmg.Rapiweb.Parametro.Service_CRI","GMG-RapiwebParametro-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Producto.Service","Gmg.Rapiweb.Producto.Service_CRI","GMG-RapiwebProducto-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","Rapiweb_CRI","Gmg.Rapiweb.Seguro.Service","Gmg.Rapiweb.Seguro.Service_CRI","GMG-RapiwebSeguro-CRI_APP","","","","","","","Backend","Rest API","Net10","CRI","","","","","","","","En proceso proyecto Seguros Contado","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Tarjeta.Service","Gmg.Rapiweb.Tarjeta.Service_CRI","GMG-RapiwebTarjeta-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","Vlan2","10.1.10.40/10.1.10.41/10.1.10.42","REG01WS011/REG01WS012/REG01WS013","","","10.1.1.22","1016","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Rapiweb.Tienda.Service","Gmg.Rapiweb.Tienda.Service_CRI","GMG-RapiwebTienda-CRI_APP","","","","","","","Backend","Rest API","net10","CRI","","","","","","","","En proceso proyecto migración WCF","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.App.Configuration.Service","Gmg.App.Configuration.Service_REG","","","","","","","","Backend","","","REG","VLan2","10.1.2.209/10.1.10.26","REG01WS016/REG01WS017","","","10.1.1.73","82","","12/12/2025",""
"RapiWeb","RapiWeb_CRI","Gmg.Fingerprint.Service.AdditionalService","Gmg.Fingerprint.Service.AdditionalService_REG","","","","","","","","Backend","","","REG","VLan2","10.1.10.46/10.1.10.47/10.1.10.48/10.1.10.49","REG01WS018/REG01WS019/REG01WS053/REG01WS054","","","10.1.1.154","82","","12/12/2025",""
