Numero;Producto ;ServicioID;InstanciaId;Repositorio;Componentes_Relacionados;Topic;Libreria;Tipo_Componente;Versionada;Tiene_Replica;Flujo_IC;Tipo Servicio;Tecnologia;Pais; ;IP_Nodos_PRD;NombreServidor;IP_NAT;IP_F5_PRD;Puerto;Prioridad_Migracion;FechaModificacion;Modificado Por
69;FastTrack;Gmg.BuroRegional.Core.Service_CRI;Gmg.BuroRegional.Core.Service_CRI_CRI;GMG-Buro-Service-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;81;;15/12/2025;Michell Bonilla
118;FastTrack;Gmg.Comparison.Service;Gmg.Comparison.Service_CRI;GMG-Face-ComparisonService-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;85;;12/12/2025;
128;FastTrack;Gmg.ConsultaServiceBlaze.Service;Gmg.ConsultaServiceBlaze.Service_CRI;GMG-Blaze-ConsultaBlaze-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;82;;12/12/2025;
158;FastTrack;Gmg.Documento.Service;Gmg.Documento.Service_CRI;GMG-Documento-Service-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;86;;12/12/2025;
199;FastTrack;Gmg.FastTrack.Catalogos.Service;Gmg.FastTrack.Catalogos.Service_CRI;GMG-FastTrack-CatalogoService-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;88;;12/12/2025;
228;FastTrack;Gmg.FastTrack.Micro.Services;Gmg.FastTrack.Micro.Services_CRI;GMG-FastTrack-MicroServices-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;83;;12/12/2025;
290;FastTrack;Gmg.Genesys.Core.Service.FastTrack;Gmg.Genesys.Core.Service.FastTrack_CRI;GMG-Genesys-FastTrack-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;91;;12/12/2025;
299;FastTrack;Gmg.Genesys.Fasttrack;Gmg.Genesys.Fasttrack_CRI;;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;92;;12/12/2025;
341;FastTrack;Gmg.Identificacion.Service;Gmg.Identificacion.Service_CRI;GMG-Face-LivenessService-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;94;;12/12/2025;
361;FastTrack;Gmg.LivenessCheck.Service;Gmg.LivenessCheck.Service_CRI;;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;89;;12/12/2025;
403;FastTrack;Gmg.Persona.CIC.Service;Gmg.Persona.CIC.Service_CRI;GMG-Persona-CIC-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;90;;12/12/2025;
420;FastTrack;Gmg.PreanalisisReg.Service;Gmg.PreanalisisReg.Service_CRI;GMG-Preanalisis-Service-CRI_APP;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;84;;12/12/2025;
652;FastTrack;Gmg.Signature.Service;Gmg.Signature.Service_CRI;;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.31|10.1.0.32;CRI01AP010|CRI01AP011;172.16.20.219;10.1.0.30;93;;12/12/2025;
672;FastTrack;Gmg.Template.Manager;Gmg.Template.Manager_CRI;;;;;Backend;;;;Frontend Netcore;;CRI;Vlan2;10.1.0.38|10.1.0.39;CRI01AP014|CRI01AP015;;10.1.0.37;81;;12/12/2025;
716;FastTrack;Notification;Notification_CRI;;;;;Backend;;;;;;CRI;Vlan2;10.1.0.38|10.1.0.39;CRI01AP014|CRI01AP015;;10.1.0.37;82;;12/12/2025;
721;FastTrack;OTP;OTP_CRI;;;;;Backend;;;;;;CRI;Vlan2;10.1.0.38|10.1.0.39;CRI01AP014|CRI01AP015;;10.1.0.37;83;;12/12/2025;
166;Por_Definir;GMG.Email.Service;GMG.Email.Service_CRI;;;;;Backend;;;;;;CRI;;10.1.1.51;CRI01AP019;;10.1.1.50;80| 443;;12/12/2025;
519;Por_Definir2;GMG.Report.WsFacade;GMG.Report.WsFacade_CRI;;;;;Backend;;;;;;CRI;;10.1.1.51;CRI01AP019;;10.1.1.50;80| 443;;12/12/2025;
657;Por_Definir3;GMG.SOA.EmailService;GMG.SOA.EmailService_REG;;;;;Backend;;;;;;REG;;10.1.1.51;CRI01AP019;;10.1.1.50;80| 443;;12/12/2025;
10;Por_Definir;com.backend.service;com.backend.service_;;;;;Backend;;;;;;;;10.1.1.228|10.1.1.229;CRI01WB004|CRI01WB005;;10.1.1.227;5677;;12/12/2025;
11;Por_Definir;com.frontend.web;com.frontend.web_;;;;;Backend;;;;;;;;10.1.1.228|10.1.1.229;CRI01WB004|CRI01WB005;;10.1.1.227;5678;;12/12/2025;
208;FastTrack;Gmg.FastTrack.Engine.Service;Gmg.FastTrack.Engine.Service_CRI;;;;;Backend;;;;Frontend Netcore;;CRI;DMZ;172.16.20.70|172.16.20.71;CRI01WB006|CRI01WB007;;172.16.20.69;82;2;12/12/2025;
218;FastTrack;Gmg.FastTrack.Web;Gmg.FastTrack.Web_CRI;;;;;FrontEnd;;;;Frontend Netcore;;CRI;DMZ;172.16.20.70|172.16.20.71;CRI01WB006|CRI01WB007;;172.16.20.69;80;2;12/12/2025;
355;FastTrack;Gmg.Liveness.Check.FrontEnd;Gmg.Liveness.Check.FrontEnd_CRI;;;;;FrontEnd;;;;Frontend Netcore;;CRI;DMZ;172.16.20.70|172.16.20.71;CRI01WB006|CRI01WB007;;172.16.20.69;81;2;12/12/2025;
693;FastTrack;Gmg.Wafi.FrontEnd.Azure;Gmg.Wafi.FrontEnd.Azure_CRI;;;;;FrontEnd;;;;Frontend Netcore;;CRI;DMZ;172.16.20.70|172.16.20.71;CRI01WB006|CRI01WB007;;172.16.20.69;443;2;12/12/2025;
17;Por_Definir;GM.PaymentService.FrontEndServiceFacade;GM.PaymentService.FrontEndServiceFacade_;;;;;FrontEnd;;;;;;;;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;;172.16.22.13;62744;;12/12/2025;
55;PAGOS_REG;Gmg.BandejaSalida;Gmg.BandejaSalida_REG;GMG-BandejaSalida_APP;;;V-REL_APP-BandejaSalida_REG-PRD;Backend;;;;Rest API;Core 2.1;REG;DMZ ;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;;172.16.22.13;8082;;12/12/2025;
59;PAGOS_REG;Gmg.BandejaSalida.PagosMasivos;Gmg.BandejaSalida.PagosMasivos_;;;;;Backend;;;;;;;;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;;172.16.22.13;8085;;12/12/2025;
125;PAGOS_REG;Gmg.ConsultaPrecios.FrontEnd;Gmg.ConsultaPrecios.FrontEnd_CRI;;;;;FrontEnd;;;;;;CRI;;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;;172.16.22.13;8084;;12/12/2025;
192;Extragarantia;Gmg.Facade.Service;Gmg.Facade.Service_;GMG-Facade-Service_App;;;;FrontEnd;;;;;;;;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;; 172.16.22.13;8081;;12/12/2025;
645;Por_Definir2;Gmg.Shortner.FrontEnd;Gmg.Shortner.FrontEnd_CRI;;;;;FrontEnd;;;;;;CRI;;172.16.22.11|172.16.22.12;CRI01WS003|CRI01WS004;;172.16.22.13;8083;;12/12/2025;
734;Por_Definir3;Gmg.Tarjetas;Gmg.Tarjetas_;GMG-ProcesarTarjetas_APP;;Contenedor;;Backend;;;;;;;;;GMGCR05605;;;;;30/12/2025;Jose Quirós
68;FastTrack_GTM;Gmg.BuroRegional.Core.Service_GTM;Gmg.BuroRegional.Core.Service_GTM_GTM;GMG-Buro-Service-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;81;;15/12/2025;Michell Bonilla
117;FastTrack_GTM;Gmg.Comparison.Service;Gmg.Comparison.Service_GTM;GMG-Face-ComparisonService-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;85;;12/12/2025;
127;FastTrack_GTM;Gmg.ConsultaServiceBlaze.Service;Gmg.ConsultaServiceBlaze.Service_GTM;GMG-Blaze-ConsultaBlaze-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;82;;12/12/2025;
157;FastTrack_GTM;Gmg.Documento.Service;Gmg.Documento.Service_GTM;GMG-Documento-Service-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;86;;12/12/2025;
198;FastTrack_GTM;Gmg.FastTrack.Catalogos.Service;Gmg.FastTrack.Catalogos.Service_GTM;GMG-FastTrack-CatalogoService-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;88;;12/12/2025;
227;FastTrack_GTM;Gmg.FastTrack.Micro.Services;Gmg.FastTrack.Micro.Services_GTM;GMG-FastTrack-MicroServices-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;83;;12/12/2025;
289;FastTrack_GTM;Gmg.Genesys.Core.Service.FastTrack;Gmg.Genesys.Core.Service.FastTrack_GTM;GMG-Genesys-FastTrack-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;91;;12/12/2025;
298;FastTrack_GTM;Gmg.Genesys.Fasttrack;Gmg.Genesys.Fasttrack_GTM;;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;92;;12/12/2025;
340;FastTrack_GTM;Gmg.Identificacion.Service;Gmg.Identificacion.Service_GTM;GMG-Face-LivenessService-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;94;;12/12/2025;
360;FastTrack_GTM;Gmg.LivenessCheck.Service;Gmg.LivenessCheck.Service_GTM;;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;89;;12/12/2025;
402;FastTrack_GTM;Gmg.Persona.CIC.Service;Gmg.Persona.CIC.Service_GTM;GMG-Persona-CIC-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;90;;12/12/2025;
419;FastTrack_GTM;Gmg.PreanalisisReg.Service;Gmg.PreanalisisReg.Service_GTM;GMG-Preanalisis-Service-GTM_APP;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;84;;12/12/2025;
651;FastTrack_GTM;Gmg.Signature.Service;Gmg.Signature.Service_GTM;;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.35|10.1.0.36;GTM01AP010|GTM01AP011;172.16.20.190;10.1.0.34;93;;12/12/2025;
671;FastTrack_GTM;Gmg.Template.Manager;Gmg.Template.Manager_GTM;;;;;Backend;;;;Frontend Netcore;;GTM;Vlan2;10.1.0.45|10.1.0.46;GTM01AP012|GTM01AP013;;10.1.0.44;81;;12/12/2025;
715;FastTrack_GTM;Notification;Notification_GTM;;;;;Backend;;;;;;GTM;Vlan2;10.1.0.45|10.1.0.46;GTM01AP012|GTM01AP013;;10.1.0.44;82;;12/12/2025;
720;FastTrack_GTM;OTP;OTP_GTM;;;;;Backend;;;;;;GTM;Vlan2;10.1.0.45|10.1.0.46;GTM01AP012|GTM01AP013;;10.1.0.44;83;;12/12/2025;
432;Rapigarantias;Gmg.Rapigarantias.FrontEnd.Web;Gmg.Rapigarantias.FrontEnd.Web_GTM;GMG-RapiGarantias_APP;;master;;FrontEnd;;;;;netFramework 4.5.1;GTM;Vlan2;10.1.2.245|10.1.2.246;GTM01WB001|GTM01WB002;;10.1.2.254;80| 443;;12/12/2025;
525;Por_Definir2;Gmg.ReportingPortal.FrontEnd;Gmg.ReportingPortal.FrontEnd_GTM;0;;;;Backend;;;;;;GTM;;10.1.2.245|10.1.2.246;GTM01WB001|GTM01WB002;;10.1.2.254;80| 443;;12/12/2025;
539;RapiWeb_GTM;Gmg.Sapv.FrontEnd.Web;Gmg.Sapv.FrontEnd.Web_GTM;;;;;FrontEnd;;;;;;GTM;;10.1.2.245|10.1.2.246;GTM01WB001|GTM01WB002;;10.1.2.254;80| 443;;12/12/2025;
544;RapiWeb_GTM;Gmg.Sapv.FrontEnd.Web.Cotizador;Gmg.Sapv.FrontEnd.Web.Cotizador_GTM;;;;;FrontEnd;;;;;;GTM;;10.1.2.245|10.1.2.246;GTM01WB001|GTM01WB002;;10.1.2.254;80| 443;;12/12/2025;
207;FastTrack_GTM;Gmg.FastTrack.Engine.Service;Gmg.FastTrack.Engine.Service_GTM;;;;;Backend;;;;Frontend Netcore;;GTM;DMZ;172.16.20.73|172.16.20.74;GTM01WB003|GTM01WB004;N/A;172.16.20.72;82;2;12/12/2025;
217;FastTrack_GTM;Gmg.FastTrack.Web;Gmg.FastTrack.Web_GTM;;;;;FrontEnd;;;;Frontend Netcore;;GTM;DMZ;172.16.20.73|172.16.20.74;GTM01WB003|GTM01WB004;N/A;172.16.20.72;80;2;12/12/2025;
354;FastTrack_GTM;Gmg.Liveness.Check.FrontEnd;Gmg.Liveness.Check.FrontEnd_GTM;;;;;FrontEnd;;;;Frontend Netcore;;GTM;DMZ;172.16.20.73|172.16.20.74;GTM01WB003|GTM01WB004;N/A;172.16.20.72;81;2;12/12/2025;
692;FastTrack_GTM;Gmg.Wafi.FrontEnd.Azure;Gmg.Wafi.FrontEnd.Azure_GTM;;;;;FrontEnd;;;;Frontend Netcore;;GTM;DMZ;172.16.20.73|172.16.20.74;GTM01WB003|GTM01WB004;N/A;172.16.20.72;443;2;12/12/2025;
605;RapiWeb_GTM;Gmg.Sapv.Service.Recibo;Gmg.Sapv.Service.Recibo_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.10.24|10.1.2.241;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
613;RapiWeb_GTM;Gmg.Sapv.Service.Tarjeta;Gmg.Sapv.Service.Tarjeta_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.10.24|10.1.2.241;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
618;RapiWeb_GTM;Gmg.Sapv.Service.Utils;Gmg.Sapv.Service.Utils_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.10.24|10.1.2.241;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
623;RapiWeb_GTM;Gmg.Sapv.Service.WebHost ;Gmg.Sapv.Service.WebHost _GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.10.24|10.1.2.241;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
45;RapiWeb_GTM;Gmg.App.Configuration.Service;Gmg.App.Configuration.Service_GTM;;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;80| 443;;12/12/2025;
50;RapiWeb_GTM;Gmg.Backend.Rapiweb.DevolucionSapv;Gmg.Backend.Rapiweb.DevolucionSapv_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
177;Extragarantia;Gmg.Extragarantia.Services.Cotizacion;Gmg.Extragarantia.Services.Cotizacion_GTM;GMG-ExtraGarantia_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.2;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;86| 811;;12/12/2025;
182;Extragarantia;Gmg.Extragarantia.Services.Devolucion;Gmg.Extragarantia.Services.Devolucion_GTM;GMG-ExtraGarantia_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.2;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;86| 811;;12/12/2025;
187;Extragarantia;Gmg.Extragarantia.Services.Facturacion;Gmg.Extragarantia.Services.Facturacion_GTM;GMG-ExtraGarantia_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.2;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;86| 811;;12/12/2025;
437;Rapigarantias;Gmg.Rapigarantias.Services.Cotizacion;Gmg.Rapigarantias.Services.Cotizacion_GTM;GMG-RapiGarantias_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.1;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;85| 810;;12/12/2025;
442;Rapigarantias;Gmg.Rapigarantias.Services.Devolucion;Gmg.Rapigarantias.Services.Devolucion_GTM;GMG-RapiGarantias_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.1;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;85| 810;;12/12/2025;
447;Rapigarantias;Gmg.Rapigarantias.Services.Facturacion;Gmg.Rapigarantias.Services.Facturacion_GTM;GMG-RapiGarantias_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.1;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;85| 810;;12/12/2025;
452;Rapigarantias;Gmg.Rapigarantias.Services.Utils;Gmg.Rapigarantias.Services.Utils_GTM;GMG-RapiGarantias_APP;;masterGT;;Backend;;;;WCF;netFramework 4.5.1;GTM;Vlan2;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;85| 810;;12/12/2025;
471;RapiWeb_GTM;Gmg.Rapiweb.Service.AsyncProcess;Gmg.Rapiweb.Service.AsyncProcess_GTM;GMG-RW_APP;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
475;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Admin;Gmg.RapiWeb.Service.Core.Admin_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1003;;12/12/2025;
478;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Anticipo;Gmg.RapiWeb.Service.Core.Anticipo_GTM;GMG-RapiWebAnticipo_App;;;;Backend;;;;Rest API;Core 3.1;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1008;;12/12/2025;
481;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Catalogo;Gmg.RapiWeb.Service.Core.Catalogo_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1001;;12/12/2025;
484;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Cierre;Gmg.RapiWeb.Service.Core.Cierre_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1002;;12/12/2025;
487;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Combo;Gmg.RapiWeb.Service.Core.Combo_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1009;;12/12/2025;
490;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Configuracion;Gmg.RapiWeb.Service.Core.Configuracion_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;90;;12/12/2025;
493;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Descuento;Gmg.RapiWeb.Service.Core.Descuento_GTM;;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;108;;12/12/2025;
494;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Ecommerce;Gmg.RapiWeb.Service.Core.Ecommerce_GTM;GMG-RapiWebEcommerce_App;;;;Backend;;;;Rest API;Core 3.1;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1004;;12/12/2025;
498;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Erp;Gmg.RapiWeb.Service.Core.Erp_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;89;;12/12/2025;
501;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Inscripcion;Gmg.RapiWeb.Service.Core.Inscripcion_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1005;;12/12/2025;
504;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Inventario ;Gmg.RapiWeb.Service.Core.Inventario _GTM;GMG-RapiWebInventario_App;;;;Backend;;;;Rest API;Core 3.1;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1007;;12/12/2025;
506;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.OrdenPedido;Gmg.RapiWeb.Service.Core.OrdenPedido_GTM;GMG-RapiWebOrdenPedido_App;;;;Backend;;;;Rest API;Core 3.1;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1000;;12/12/2025;
510;RapiWeb_GTM;Gmg.RapiWeb.Service.Core.Producto;Gmg.RapiWeb.Service.Core.Producto_GTM;;;;;Backend;;;;Rest API;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;1006;;12/12/2025;
549;RapiWeb_GTM;Gmg.Sapv.Service.Administracion;Gmg.Sapv.Service.Administracion_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
554;RapiWeb_GTM;Gmg.Sapv.Service.Caja;Gmg.Sapv.Service.Caja_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
560;RapiWeb_GTM;Gmg.Sapv.Service.Comision;Gmg.Sapv.Service.Comision_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
565;RapiWeb_GTM;Gmg.Sapv.Service.Configuracion;Gmg.Sapv.Service.Configuracion_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
570;RapiWeb_GTM;Gmg.Sapv.Service.Cotizacion;Gmg.Sapv.Service.Cotizacion_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
575;RapiWeb_GTM;Gmg.Sapv.Service.Devolucion;Gmg.Sapv.Service.Devolucion_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
580;RapiWeb_GTM;Gmg.Sapv.Service.Erp;Gmg.Sapv.Service.Erp_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
585;RapiWeb_GTM;Gmg.Sapv.Service.Facturacion;Gmg.Sapv.Service.Facturacion_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
590;RapiWeb_GTM;Gmg.Sapv.Service.FacturacionElectronica;Gmg.Sapv.Service.FacturacionElectronica_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
593;RapiWeb_GTM;Gmg.Sapv.Service.ListaPreciosSap;Gmg.Sapv.Service.ListaPreciosSap_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
597;RapiWeb_GTM;Gmg.Sapv.Service.MovimientoInventario;Gmg.Sapv.Service.MovimientoInventario_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
602;RapiWeb_GTM;Gmg.Sapv.Service.PagoServicio;Gmg.Sapv.Service.PagoServicio_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
610;RapiWeb_GTM;Gmg.Sapv.Service.ReciboAsync;Gmg.Sapv.Service.ReciboAsync_GTM;;;;;Backend;;;;WCF ;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;82| 806;;12/12/2025;
637;Por_Definir2;Gmg.Seguros.Service.Core;Gmg.Seguros.Service.Core_GTM;GMG-Seguros_APP;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;8083;;12/12/2025;
639;Por_Definir2;Gmg.Seguros.Services.Cliente;Gmg.Seguros.Services.Cliente_GTM;;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;87;;12/12/2025;
641;Por_Definir2;Gmg.Seguros.Services.Seguridad;Gmg.Seguros.Services.Seguridad_GTM;;;;;Backend;;;;;;GTM;;10.1.2.241|10.1.10.24;GTM01WS001|GTM01WS002;;10.1.2.240;87;;12/12/2025;
